Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000028874,Fgr,Gene Expression,0.43430390542178393,0.0,0.0,5664,2.847558842277915,1406
ENSMUSG00000020607,Lratd1,Gene Expression,0.4342812429276118,0.0,0.0,1372,0.5259178730611442,551
ENSMUSG00000031503,Col4a2,Gene Expression,0.43391817937535565,0.0,0.0,3526,1.3346134559489027,1052
ENSMUSG00000031740,Mmp2,Gene Expression,0.4336480678466797,0.0,0.0,4084,1.7304720472151514,1195
ENSMUSG00000018893,Mb,Gene Expression,0.4316826098394004,0.0,0.0,1278,0.4515694360246671,562
ENSMUSG00000030560,Ctsc,Gene Expression,0.4308883876983046,0.0,0.0,8818,3.4796075557661235,1515
ENSMUSG00000026574,Dpt,Gene Expression,0.4308658188493061,0.0,0.0,3189,1.3040133469095614,1073
ENSMUSG00000072720,Myo18b,Gene Expression,0.42845227560097404,0.0,0.0,1791,0.6563564410159134,678
ENSMUSG00000026042,Col5a2,Gene Expression,0.42843530530112706,0.0,0.0,5389,2.1848772823793774,1321
ENSMUSG00000019122,Ccl9,Gene Expression,0.4276975163677746,0.0,0.0,9319,4.133692085855224,1539
ENSMUSG00000021939,Ctsb,Gene Expression,0.4259306512292858,0.0,0.0,51709,21.50318361442164,1856
ENSMUSG00000028249,Sdcbp,Gene Expression,0.4243978996650535,0.0,0.0,18252,8.701907110167772,1806
ENSMUSG00000038170,Pde4dip,Gene Expression,0.4228564627714043,0.0,0.0,2695,1.0142791824325519,905
ENSMUSG00000030057,Cnbp,Gene Expression,0.4226016684892085,0.0,0.0,7387,2.8155073743990995,1475
ENSMUSG00000034855,Cxcl10,Gene Expression,0.42197329665526045,0.0,0.0,1297,0.623950994499824,560
ENSMUSG00000092586,Ly6g6c,Gene Expression,0.4169454990564487,0.0,0.0,4125,1.4899783441891195,1051
ENSMUSG00000074218,Cox7a1,Gene Expression,0.4163616422728224,0.0,0.0,2031,0.7767492762346143,777
ENSMUSG00000031880,Rrad,Gene Expression,0.41626174491493917,0.0,0.0,2111,0.7759393666356448,741
ENSMUSG00000059895,Ptp4a3,Gene Expression,0.4156381283943277,0.0,0.0,3801,1.4158492737733166,1091
ENSMUSG00000025498,Irf7,Gene Expression,0.4151750370041735,0.0,0.0,4849,2.059533078909959,1256
ENSMUSG00000045983,Eif4g1,Gene Expression,0.4148008631135536,0.0,0.0,8330,3.256314116778183,1539
ENSMUSG00000029371,Cxcl5,Gene Expression,0.41439355732660843,0.0,0.0,5834,2.3339632438482973,1204
ENSMUSG00000034634,Ly6d,Gene Expression,0.4143736023652037,0.0,0.0,2647,1.0149927518221926,846
ENSMUSG00000040552,C3ar1,Gene Expression,0.41431220166856925,0.0,0.0,6002,2.629542378476111,1342
ENSMUSG00000036545,Adamts2,Gene Expression,0.4129785440572519,0.0,0.0,1673,0.7146338772367198,797
ENSMUSG00000030303,Far2,Gene Expression,0.4120496992599097,0.0,0.0,4770,1.5819973956015951,878
ENSMUSG00000102308,2310046K23Rik,Gene Expression,0.411662431314823,0.0,0.0,3834,1.5426944396763063,1087
ENSMUSG00000026576,Atp1b1,Gene Expression,0.4115939759110563,0.0,0.0,3154,1.226464778416651,1016
ENSMUSG00000028435,Aqp3,Gene Expression,0.4109811147440551,0.0,0.0,2676,0.9739932229326704,813
ENSMUSG00000060063,Alox5ap,Gene Expression,0.40998611481445,0.0,0.0,13187,6.2533394541648555,1703
ENSMUSG00000029287,Tgfbr3,Gene Expression,0.4098202088220015,0.0,0.0,3218,1.3187574889442695,1128
ENSMUSG00000031502,Col4a1,Gene Expression,0.40968510579226375,0.0,0.0,4166,1.566319666466618,1133
ENSMUSG00000036887,C1qa,Gene Expression,0.4089608999252109,0.0,0.0,4617,1.6484017921211904,1166
ENSMUSG00000009687,Fxyd5,Gene Expression,0.40857000408115324,0.0,0.0,12122,5.5998540894764535,1706
ENSMUSG00000016252,Atp5e,Gene Expression,0.40853759910681015,0.0,0.0,15789,6.24514106745576,1713
ENSMUSG00000030546,Plin1,Gene Expression,0.40665791721213984,0.0,0.0,1958,0.6547901977445525,561
ENSMUSG00000020758,Itgb4,Gene Expression,0.4066512588639478,0.0,0.0,2206,0.8829423630993752,792
ENSMUSG00000041697,Cox6a1,Gene Expression,0.4063752026039063,0.0,0.0,6323,2.4520142696283878,1454
ENSMUSG00000023885,Thbs2,Gene Expression,0.4062967190641157,0.0,0.0,2175,0.873008424446404,856
ENSMUSG00000025348,Itga7,Gene Expression,0.40620758754696207,0.0,0.0,1910,0.6986440637040747,790
ENSMUSG00000027913,Crct1,Gene Expression,0.4059971405479848,0.0,0.0,3092,1.2233498044787166,970
ENSMUSG00000028834,Trim63,Gene Expression,0.4055604397063271,0.0,0.0,1703,0.6441550061658574,628
ENSMUSG00000022096,Hr,Gene Expression,0.4048537550127792,0.0,0.0,2744,1.130219677523751,906
ENSMUSG00000020592,Sdc1,Gene Expression,0.40445519275344527,0.0,0.0,5130,1.9603406478433945,1206
ENSMUSG00000045817,Zfp36l2,Gene Expression,0.40443463727003914,0.0,0.0,7125,2.8827055449994208,1481
ENSMUSG00000026185,Igfbp5,Gene Expression,0.4043928339330513,0.0,0.0,2831,1.1171121916181692,984
ENSMUSG00000036896,C1qc,Gene Expression,0.4041535103585514,0.0,0.0,3002,1.0499166848614623,979
ENSMUSG00000026131,Dst,Gene Expression,0.40287495060589307,0.0,0.0,5764,2.2898020053702632,1344
ENSMUSG00000041801,Phlda3,Gene Expression,0.40231431366810577,0.0,0.0,2907,1.0558619698390872,1052
ENSMUSG00000036570,Fxyd1,Gene Expression,0.402290207467078,0.0,0.0,2732,1.1139006200095325,1005
ENSMUSG00000028692,Akr1a1,Gene Expression,0.40181271242408306,0.0,0.0,12604,4.8395180327128156,1670
ENSMUSG00000034088,Hdlbp,Gene Expression,0.4015838475301088,0.0,0.0,6244,2.324993845538332,1439
ENSMUSG00000069792,Wfdc17,Gene Expression,0.4007875611751838,0.0,0.0,13912,6.1901193713687785,1653
ENSMUSG00000028599,Tnfrsf1b,Gene Expression,0.4005421476899693,0.0,0.0,5595,2.8098855973507892,1389
ENSMUSG00000039232,Stx11,Gene Expression,0.4001070759251634,0.0,0.0,3530,1.9809047197026979,1225
ENSMUSG00000025161,Slc16a3,Gene Expression,0.3989853440273018,0.0,0.0,4649,2.438599120638367,1279
ENSMUSG00000033174,Mgll,Gene Expression,0.39882554745259957,0.0,0.0,5468,1.8416005708258085,1076
ENSMUSG00000020048,Hsp90b1,Gene Expression,0.3983168017530612,0.0,0.0,17235,7.193227703189017,1725
ENSMUSG00000051748,Wfdc21,Gene Expression,0.39794466740550183,0.0,0.0,5291,2.9470768182139353,1400
ENSMUSG00000030062,Rpn1,Gene Expression,0.3975955079428557,0.0,0.0,6377,2.434489503356149,1461
ENSMUSG00000015568,Lpl,Gene Expression,0.39748111419944093,0.0,0.0,2888,0.9640031956335364,884
ENSMUSG00000026728,Vim,Gene Expression,0.3971847383574962,0.0,0.0,27617,10.738435418732797,1770
ENSMUSG00000024012,Mtch1,Gene Expression,0.3970981522306464,0.0,0.0,5486,2.1678526381383927,1393
ENSMUSG00000036371,Serbp1,Gene Expression,0.3960057376122621,0.0,0.0,8666,3.2402650765429417,1500
ENSMUSG00000032661,Oas3,Gene Expression,0.39588481832291383,0.0,0.0,3007,1.437910213880749,1049
ENSMUSG00000079017,Ifi27l2a,Gene Expression,0.3954994550594971,0.0,0.0,5436,2.0762372299195775,1266
ENSMUSG00000040728,Esrp1,Gene Expression,0.39538478053702564,0.0,0.0,2308,0.8597850568455723,784
ENSMUSG00000074457,S100a16,Gene Expression,0.39535878669327457,0.0,0.0,5387,1.9837690274869595,1305
ENSMUSG00000059534,Uqcr10,Gene Expression,0.395310602987114,0.0,0.0,6697,2.4850786268773795,1420
ENSMUSG00000030707,Coro1a,Gene Expression,0.3950198122405253,0.0,0.0,9548,4.657458257349214,1618
ENSMUSG00000072941,Sod3,Gene Expression,0.3947348094315048,0.0,0.0,6931,2.575876478548812,1400
ENSMUSG00000057113,Npm1,Gene Expression,0.3945547440570235,0.0,0.0,5664,2.166771376738577,1393
ENSMUSG00000059498,Fcgr3,Gene Expression,0.3944302747601033,0.0,0.0,8977,4.26950405235635,1589
ENSMUSG00000004044,Cavin1,Gene Expression,0.39425175625261594,0.0,0.0,2859,1.0298206293457934,1044
ENSMUSG00000060147,Serpinb6a,Gene Expression,0.3934744461145745,0.0,0.0,3333,1.2222977381751312,1068
ENSMUSG00000003814,Calr,Gene Expression,0.392746600863081,0.0,0.0,7794,2.9916046246510537,1529
ENSMUSG00000018340,Anxa6,Gene Expression,0.3922289062918673,0.0,0.0,5802,2.2387734935812698,1390
ENSMUSG00000006519,Cyba,Gene Expression,0.3904416300743413,0.0,0.0,13178,5.968786257286367,1707
ENSMUSG00000020358,Hnrnpab,Gene Expression,0.3902352714091568,0.0,0.0,8227,3.2178382179482896,1556
ENSMUSG00000029675,Eln,Gene Expression,0.39004081792909717,0.0,0.0,1814,0.7254694688680765,815
ENSMUSG00000026864,Hspa5,Gene Expression,0.38898422293092666,0.0,0.0,12417,4.767874704802664,1652
ENSMUSG00000030786,Itgam,Gene Expression,0.38869766576144477,0.0,0.0,4478,2.2194338090701864,1310
ENSMUSG00000020321,Mdh1,Gene Expression,0.3883604084541568,0.0,0.0,5309,2.0007474476767872,1305
ENSMUSG00000034957,Cebpa,Gene Expression,0.3881581442934768,0.0,0.0,3868,1.4328392795717706,1113
ENSMUSG00000027447,Cst3,Gene Expression,0.38767328559994835,0.0,0.0,19785,8.369630988278576,1761
ENSMUSG00000073889,Il11ra1,Gene Expression,0.387433832644066,0.0,0.0,2510,1.1076688437799191,1049
ENSMUSG00000045551,Fpr1,Gene Expression,0.38695712449798025,0.0,0.0,2665,1.5312924993502957,1031
ENSMUSG00000069833,Ahnak,Gene Expression,0.38683707230990666,0.0,0.0,27461,11.398946978800751,1792
ENSMUSG00000031461,Myom2,Gene Expression,0.3868156221262312,0.0,0.0,1483,0.5649660175754618,616
ENSMUSG00000001128,Cfp,Gene Expression,0.38678609330558594,0.0,0.0,8596,3.8435345973660104,1567
ENSMUSG00000015947,Fcgr1,Gene Expression,0.38652201180025775,0.0,0.0,4522,2.0048404138920386,1243
ENSMUSG00000027360,Hdc,Gene Expression,0.38626289102453953,0.0,0.0,3128,1.5788362691181024,1058
ENSMUSG00000030083,Abtb1,Gene Expression,0.3858039745642068,0.0,0.0,3329,1.9837845937726106,1246
ENSMUSG00000026822,Lcn2,Gene Expression,0.38548063463972865,0.0,0.0,19731,8.606585977567018,1750
ENSMUSG00000049103,Ccr2,Gene Expression,0.38480383042672356,0.0,0.0,8927,3.7105435916034843,1516
ENSMUSG00000045667,Smtnl2,Gene Expression,0.3832968186384486,0.0,0.0,1424,0.5063246016461664,613
ENSMUSG00000027750,Postn,Gene Expression,0.3830165929070233,0.0,0.0,2885,1.1803272312716384,956
ENSMUSG00000053617,Sh3pxd2a,Gene Expression,0.38280564314615506,0.0,0.0,2458,1.0004937755003813,1027
ENSMUSG00000032373,Car12,Gene Expression,0.3827706972372283,0.0,0.0,1135,0.4261697033742988,512
ENSMUSG00000034708,Grn,Gene Expression,0.38214231257924125,0.0,0.0,13062,5.948169702935856,1694
ENSMUSG00000022510,Trp63,Gene Expression,0.3817395050268569,0.0,0.0,1520,0.6154271119990699,667
ENSMUSG00000074227,Spint2,Gene Expression,0.3816505436788248,0.0,0.0,2081,0.8019312997948206,794
ENSMUSG00000052270,Fpr2,Gene Expression,0.3811365162499558,0.0,0.0,3425,1.8146379908323926,1134
ENSMUSG00000026073,Il1r2,Gene Expression,0.38093649140717906,0.0,0.0,4766,2.4258410814417566,1339
ENSMUSG00000030849,Fgfr2,Gene Expression,0.3807313070211795,0.0,0.0,1269,0.5055848298814564,594
ENSMUSG00000022587,Ly6e,Gene Expression,0.3794696923862721,0.0,0.0,9054,3.4690878072185636,1541
ENSMUSG00000052749,Trim30b,Gene Expression,0.37944830319791206,0.0,0.0,3492,1.9081660637654083,1198
ENSMUSG00000026234,Ncl,Gene Expression,0.3792101674183637,0.0,0.0,8585,3.2334798240702747,1510
ENSMUSG00000000957,Mmp14,Gene Expression,0.3784805266911752,0.0,0.0,4435,1.8058023686669518,1298
ENSMUSG00000016319,Slc25a5,Gene Expression,0.37799208101979354,0.0,0.0,5232,2.006385995455687,1347
ENSMUSG00000060126,Tpt1,Gene Expression,0.3774817646618644,0.0,0.0,49241,19.864962210239323,1845
ENSMUSG00000027248,Pdia3,Gene Expression,0.37612836907529235,0.0,0.0,12779,5.431205361956391,1698
ENSMUSG00000029860,Zyx,Gene Expression,0.376120178582626,0.0,0.0,14588,6.759681106811346,1741
ENSMUSG00000003534,Ddr1,Gene Expression,0.37549547080754375,0.0,0.0,1984,0.8010228044613474,858
ENSMUSG00000024381,Bin1,Gene Expression,0.37540777047263735,0.0,0.0,4122,1.6016974074183303,1200
ENSMUSG00000025651,Uqcrc1,Gene Expression,0.3753427861167577,0.0,0.0,5069,1.9362469831212439,1335
ENSMUSG00000022951,Rcan1,Gene Expression,0.374991954630335,0.0,0.0,2809,1.04407485020498,981
ENSMUSG00000024401,Tnf,Gene Expression,0.3747442967905067,0.0,0.0,2313,1.3043124417209466,959
ENSMUSG00000008575,Nfib,Gene Expression,0.37461575379439493,0.0,0.0,2385,0.8880160571401697,926
ENSMUSG00000059898,Dsc3,Gene Expression,0.3746110287163576,0.0,0.0,2891,1.123910368250582,864
ENSMUSG00000037266,Rsrp1,Gene Expression,0.37332309472444397,0.0,0.0,17786,7.760581146707965,1750
ENSMUSG00000020889,Nr1d1,Gene Expression,0.37281545808210254,0.0,0.0,2400,0.9441400546157501,999
ENSMUSG00000022651,Retnlg,Gene Expression,0.3722922627198451,0.0,0.0,2149,1.1786805972957237,926
ENSMUSG00000040747,Cd53,Gene Expression,0.3721568084491905,0.0,0.0,5412,2.673185052408897,1386
ENSMUSG00000026950,Neb,Gene Expression,0.3720216592882175,0.0,0.0,1848,0.7024361671826915,677
ENSMUSG00000026421,Csrp1,Gene Expression,0.37157228994715014,0.0,0.0,2604,0.9751536495006243,979
ENSMUSG00000075031,Hist1h2bb,Gene Expression,0.3709898244058484,0.0,0.0,3187,1.1267944784971193,946
ENSMUSG00000032013,Trim29,Gene Expression,0.3698350581850056,0.0,0.0,1529,0.5614665028418787,594
ENSMUSG00000048373,Fgfbp1,Gene Expression,0.3693446460462008,0.0,0.0,2191,0.8187472970687346,746
ENSMUSG00000020473,Aebp1,Gene Expression,0.3689361661380386,0.0,0.0,2913,1.2585045080467412,1116
ENSMUSG00000046727,Cystm1,Gene Expression,0.36863530911472825,0.0,0.0,1908,0.7054548689830246,745
ENSMUSG00000052837,Junb,Gene Expression,0.36830029336769415,0.0,0.0,10880,5.277270874662483,1712
ENSMUSG00000021831,Ero1l,Gene Expression,0.3681899518655035,0.0,0.0,2903,1.6138592032625383,1047
ENSMUSG00000035923,Myf6,Gene Expression,0.36795152224881866,0.0,0.0,1128,0.430570493382639,537
ENSMUSG00000011148,Adssl1,Gene Expression,0.3678037141052244,0.0,0.0,6030,2.71430249175614,1354
ENSMUSG00000038132,Rbm24,Gene Expression,0.3674813588268936,0.0,0.0,1654,0.6320890186902471,675
ENSMUSG00000029838,Ptn,Gene Expression,0.36747841663868114,0.0,0.0,1117,0.4676834622302835,464
ENSMUSG00000005628,Tmod4,Gene Expression,0.3673773406862676,0.0,0.0,1225,0.4613891885652288,532
ENSMUSG00000048455,Sprr1b,Gene Expression,0.3673226911973773,0.0,0.0,1741,0.5322633648699662,522
ENSMUSG00000024359,Hspa9,Gene Expression,0.3667015679207054,0.0,0.0,5096,1.9075142734546853,1340
ENSMUSG00000059824,Dbp,Gene Expression,0.3664888283133201,0.0,0.0,2389,0.9701203572574516,990
ENSMUSG00000031029,Eif3f,Gene Expression,0.36647771261460627,0.0,0.0,6190,2.3277583625603184,1415
ENSMUSG00000055805,Fmnl1,Gene Expression,0.36546001664753597,0.0,0.0,4261,2.214113529710959,1344
ENSMUSG00000017466,Timp2,Gene Expression,0.3653062951524967,0.0,0.0,6520,2.905187107934752,1483
ENSMUSG00000021756,Il6st,Gene Expression,0.36474461063243147,0.0,0.0,5087,2.0197424420322134,1370
ENSMUSG00000025492,Ifitm3,Gene Expression,0.3647040143973258,0.0,0.0,10648,3.968910014329741,1603
ENSMUSG00000037820,Tgm2,Gene Expression,0.3645660513624589,0.0,0.0,7319,3.488255496789934,1501
ENSMUSG00000050953,Gja1,Gene Expression,0.36415850499446556,0.0,0.0,5538,2.1519024599345227,1356
ENSMUSG00000020315,Sptbn1,Gene Expression,0.36400550523548486,0.0,0.0,3743,1.4863798659038199,1238
ENSMUSG00000026177,Slc11a1,Gene Expression,0.36253013002355394,0.0,0.0,3251,1.7528918602381651,1162
ENSMUSG00000069300,Hist1h2bj,Gene Expression,0.36204357664539094,0.0,0.0,3054,1.0282440133362474,895
ENSMUSG00000054404,Slfn5,Gene Expression,0.36150374856083456,0.0,0.0,4303,1.7320356705924747,1214
ENSMUSG00000031299,Pdha1,Gene Expression,0.36118036914813767,0.0,0.0,5043,1.9338532079592614,1374
ENSMUSG00000043430,Psapl1,Gene Expression,0.36103414502287956,0.0,0.0,2379,0.8589456933183495,752
ENSMUSG00000039405,Prss23,Gene Expression,0.3609269966343785,0.0,0.0,2692,1.0572242721556147,1024
ENSMUSG00000037348,Paqr7,Gene Expression,0.3609097301742957,0.0,0.0,3372,1.151010863058998,854
ENSMUSG00000000308,Ckmt1,Gene Expression,0.36082340150833364,0.0,0.0,1719,0.6793924249285936,619
ENSMUSG00000050359,Sprr1a,Gene Expression,0.3607982075334641,0.0,0.0,2434,0.9170112971037034,762
ENSMUSG00000017607,Tns4,Gene Expression,0.3597798834915016,0.0,0.0,1481,0.5751350309059603,614
ENSMUSG00000007891,Ctsd,Gene Expression,0.3594137735012528,0.0,0.0,18002,7.980891256411114,1767
ENSMUSG00000030142,Clec4e,Gene Expression,0.3592117017227471,0.0,0.0,2515,1.3000113297190736,982
ENSMUSG00000024456,Diaph1,Gene Expression,0.3590518782148234,0.0,0.0,5737,3.078402591050402,1541
ENSMUSG00000043421,Hilpda,Gene Expression,0.35890842889515806,0.0,0.0,1838,1.119876572717341,910
ENSMUSG00000046056,Sbsn,Gene Expression,0.35843629800374444,0.0,0.0,3513,1.3635742476821813,1061
ENSMUSG00000026979,Psd4,Gene Expression,0.3584131037195536,0.0,0.0,3971,2.1795396821403563,1337
ENSMUSG00000050756,Defb6,Gene Expression,0.3581463019431225,0.0,0.0,2238,0.8213774473073058,668
ENSMUSG00000025511,Tspan4,Gene Expression,0.35808376475275083,0.0,0.0,2970,1.121731046614289,1086
ENSMUSG00000069441,Dsg1a,Gene Expression,0.3573254830587397,0.0,0.0,2741,1.091283616985056,933
ENSMUSG00000015312,Gadd45b,Gene Expression,0.3572156694185043,0.0,0.0,3740,1.8746173124495453,1170
ENSMUSG00000037012,Hk1,Gene Expression,0.35716172466032947,0.0,0.0,4661,2.7060719517377145,1492
ENSMUSG00000016256,Ctsz,Gene Expression,0.35709408340529153,0.0,0.0,11958,5.626402062393584,1713
ENSMUSG00000047810,Ccdc88b,Gene Expression,0.35695972243300855,0.0,0.0,2012,1.1737330654890823,950
ENSMUSG00000052565,Hist1h1d,Gene Expression,0.35662724329855056,0.0,0.0,6179,2.3806666302494595,1409
ENSMUSG00000027204,Fbn1,Gene Expression,0.35662015382311263,0.0,0.0,4593,1.7843439248525268,1265
ENSMUSG00000022707,Gbe1,Gene Expression,0.3560466485034862,0.0,0.0,5514,2.9072838712150855,1481
ENSMUSG00000018774,Cd68,Gene Expression,0.35599416275417844,0.0,0.0,10322,4.319432278161815,1585
ENSMUSG00000041120,Nbl1,Gene Expression,0.3554885496888426,0.0,0.0,4408,1.9156076629576675,1284
ENSMUSG00000029915,Clec5a,Gene Expression,0.35533131075228924,0.0,0.0,2101,1.2971652006629217,927
ENSMUSG00000022816,Fstl1,Gene Expression,0.3551576703159287,0.0,0.0,4016,1.5979740835093723,1234
ENSMUSG00000041740,Rnf10,Gene Expression,0.3546648191496734,0.0,0.0,5970,2.312172123597672,1432
ENSMUSG00000020585,Laptm4a,Gene Expression,0.3542431754957301,0.0,0.0,13172,5.771184649990101,1713
ENSMUSG00000000567,Sox9,Gene Expression,0.3541793490214725,0.0,0.0,1183,0.47035151481086673,443
ENSMUSG00000005610,Eif4g2,Gene Expression,0.3538425244702177,0.0,0.0,10043,3.822281526973125,1593
ENSMUSG00000039518,Cdsn,Gene Expression,0.3536924846199226,0.0,0.0,2313,0.9228853849838451,837
ENSMUSG00000079419,Ms4a6c,Gene Expression,0.35360077411123464,0.0,0.0,4305,1.6369618749826564,1190
ENSMUSG00000034652,Cd300a,Gene Expression,0.3532888244768323,0.0,0.0,3146,1.5617700490776563,1152
ENSMUSG00000020719,Ddx5,Gene Expression,0.35236294741460694,0.0,0.0,9912,4.237376149863287,1662
ENSMUSG00000030401,Rtn2,Gene Expression,0.3520447266788686,0.0,0.0,1233,0.4549978029787568,584
ENSMUSG00000041827,Oasl1,Gene Expression,0.3520115293092923,0.0,0.0,1485,0.7132989918589494,736
ENSMUSG00000001911,Nfix,Gene Expression,0.35138663689551847,0.0,0.0,2189,0.8521320995318937,954
ENSMUSG00000032554,Trf,Gene Expression,0.35122329203818536,0.0,0.0,3194,1.1457894121693428,878
ENSMUSG00000037706,Cd81,Gene Expression,0.35102369075648887,0.0,0.0,3335,1.2898419162973491,1173
ENSMUSG00000013974,Mcemp1,Gene Expression,0.35066719752760633,0.0,0.0,3341,1.7384639664511832,1170
ENSMUSG00000037966,Ninj1,Gene Expression,0.35058195106243595,0.0,0.0,5588,2.812153556250843,1462
ENSMUSG00000026921,Egfl7,Gene Expression,0.3504452982109715,0.0,0.0,2029,0.7600979511856807,793
ENSMUSG00000047945,Marcksl1,Gene Expression,0.3504029046363275,0.0,0.0,4947,2.4895213445410955,1390
ENSMUSG00000024576,Csnk1a1,Gene Expression,0.3501261141728219,0.0,0.0,7638,2.9801013749583687,1517
ENSMUSG00000008845,Cd163,Gene Expression,0.3499978135042958,0.0,0.0,1784,0.7142339782995047,724
ENSMUSG00000069310,Hist1h3c,Gene Expression,0.34991374416702037,0.0,0.0,2322,0.7349998428030464,751
ENSMUSG00000026786,Apbb1ip,Gene Expression,0.34985958123481037,0.0,0.0,7269,3.7190680561312424,1595
ENSMUSG00000069662,Marcks,Gene Expression,0.34935167036816017,0.0,0.0,11128,4.537246912214564,1632
ENSMUSG00000061928,Dsg1b,Gene Expression,0.3474932408997157,0.0,0.0,1930,0.7088027748181752,750
ENSMUSG00000056529,Ptafr,Gene Expression,0.3474706745133962,0.0,0.0,3023,1.5167286256138097,1109
ENSMUSG00000036905,C1qb,Gene Expression,0.34713574129273617,0.0,0.0,3110,1.118966908918801,1022
ENSMUSG00000032011,Thy1,Gene Expression,0.3466621761234379,0.0,0.0,2147,0.8191253587013522,829
ENSMUSG00000052681,Rap1b,Gene Expression,0.3466000176603546,0.0,0.0,17401,8.253674920805405,1803
ENSMUSG00000027381,Bcl2l11,Gene Expression,0.3465172665790733,0.0,0.0,3231,1.8176207884508035,1209
ENSMUSG00000027602,Map1lc3a,Gene Expression,0.34625517409332074,0.0,0.0,3432,1.2847668897966247,1126
ENSMUSG00000027523,Gnas,Gene Expression,0.34566699075783236,0.0,0.0,11543,4.562480647288063,1650
ENSMUSG00000022505,Emp2,Gene Expression,0.3453043212649379,0.0,0.0,1571,0.6077294865644252,727
ENSMUSG00000034282,Evpl,Gene Expression,0.34494068516333287,0.0,0.0,2367,0.9286660778735109,830
ENSMUSG00000028716,Pdzk1ip1,Gene Expression,0.3435640931813885,0.0,0.0,2173,0.8496668396245388,777
ENSMUSG00000023067,Cdkn1a,Gene Expression,0.3429875937372452,0.0,0.0,9745,5.0438089614965715,1727
ENSMUSG00000042349,Ikbke,Gene Expression,0.3428326540560692,0.0,0.0,2836,1.579820581112703,1099
ENSMUSG00000022186,Oxct1,Gene Expression,0.34264393159170387,0.0,0.0,3635,1.3697267927789964,1143
